"siteno","station_nm","coords.x1","coords.x2"
"02396000","ETOWAH RIVER AT ROME",-85.1582835,34.25731583
"02398500","CHATTOOGA RIVER AT GAYLESVILLE AL",-85.5607947,34.2631484
"02431000","TOMBIGBEE RIVER NR FULTON",-88.4452778,34.265
"07359800","CADDO RIVER NEAR ALPINE",-93.362681,34.2667627
"07274000","YOCONA RIVER NR OXFORD",-89.5213889,34.2733333
"02450250","SIPSEY FORK NEAR GRAYSON AL",-87.3989084,34.28537757
"02399200","LITTLE RIVER NEAR BLUE POND AL",-85.6805204,34.2889813
"02398300","CHATTOOGA RIVER ABOVE GAYLESVILLE AL",-85.5091268,34.29036965
"02390140","SETTINGDOWN CREEK NEAR BALL GROUND",-84.2635319,34.2931497
"02388500","OOSTANAULA RIVER NEAR ROME",-85.138005,34.29842576
"07336000","Tenmile Creek near Miller",-95.7446983,34.29871038
"02430880","CUMMINGS CREEK NR FULTON",-88.3711111,34.30444444
"07360200","Little Missouri River near Langley",-93.8997222,34.31166667
"07363300","HURRICANE CR NR SHERIDAN",-92.3445969,34.31954068
"02333000","CHATTAHOOCHEE RIVER NEAR GAINESVILLE",-83.8793471,34.32148888
"07271000","CLEAR CREEK NR OXFORD",-89.6584187,34.35566234
"02383000","ROCK CREEK NEAR FAIRMOUNT",-84.7793817,34.3589809
"07311000","East Cache Creek near Walters",-98.2825468,34.36230747
"07273100","HOTOPHA CREEK NR BATESVILLE",-89.8786111,34.36388889
"02388300","HEATH CREEK NEAR ROME",-85.2713428,34.36592344
"02388320","HEATH CREEK NEAR ARMUCHEE",-85.26388889,34.37166667
"02434500","EUCLAUTUBBA CREEK AT SALTILLO",-88.6992204,34.37177026
"07340300","Cossatot River near Vandervoort",-94.2363889,34.38
"02389000","ETOWAH RIVER NEAR DAWSONVILLE",-84.0557442,34.38259579
"07359610","Caddo River near Caddo Gap",-93.6061111,34.38277778
"07332390","Blue River near Connerville",-96.6005579,34.383426
"02430615","MUD CREEK NR FAIRVIEW",-88.355,34.3925
"02399000","LITTLE RIVER NEAR JAMESTOWN",-85.6266308,34.39758896
"07272500","LITTLE TALLAHATCHIE RIVER AT SARDIS DAM",-89.7861992,34.3992732
"07266000","CANE CREEK NR NEW ALBANY",-88.9556172,34.40565848
"02434250","TISHOMINGO CREEK NR SALTILLO",-88.7528333,34.40843614
"02389300","SHOAL CREEK NEAR DAWSONVILLE",-84.1463036,34.42037165
"02390000","AMICALOLA CREEK NEAR DAWSONVILLE",-84.2118618,34.42564847
"07359002","Ouachita River at Remmel Dam above Jones Mill",-92.8908333,34.4261111
"07265000","CROOKED CREEK NEAR HUMPHREY",-91.66790759,34.42648556
"07359001","Ouachita River below Remmel Dam at Jones Mill",-92.881005,34.43064679
"02400680","BIG WILLS CREEK AT STATE HWY 35 NR FORT PAYNE",-85.7671907,34.43814386
"07333800","McGee Creek near Stringtown",-95.8697066,34.44259625
"02430680","TWENTYMILE CREEK NR GUNTOWN",-88.5772222,34.45277778
"07264500","BAYOU METO NR STUTTGART",-91.61624,34.45426349
"07333500","Chickasaw Creek near Stringtown",-96.0269354,34.46148246
"07338750","Mountain Fork at Smithville",-94.6352202,34.4623262
"02398000","CHATTOOGA RIVER AT SUMMERVILLE",-85.3361111,34.46638889
"02430085","RED BUD CREEK NR MOORES MILL",-88.2836111,34.46666667
"02382000","SCARECORN CREEK AT HINTON",-84.59098919,34.47614535
"07268000","LITTLE TALLAHATCHIE RIVER AT ETTA",-89.2244444,34.4825
"02430100","MACKEYS CREEK NR MOORES MILL",-88.3456019,34.48704294
"07313000","Little Beaver Creek near Duncan",-98.1142068,34.49313567
"02388900","ETOWAH RIVER NEAR DAHLONEGA",-84.0602778,34.51555556
"02382200","TALKING ROCK CREEK NEAR HINTON",-84.6111111,34.52277778
"02430000","MACKEYS CREEK NR DENNIS",-88.3228236,34.52620847
"02333500","CHESTATEE RIVER NEAR DAHLONEGA",-83.9397222,34.52805556
"07078000","LAGRUE BAYOU NEAR STUTTGART",-91.3556799,34.53204204
"02429949","LITTLE BROWN CREEK NR NEW SITE",-88.4006032,34.53731977
"02331600","CHATTAHOOCHEE RIVER NEAR CORNELIA",-83.622775,34.5407222
"02429955","WEST CANAL LITTLE BROWN CREEK NR NEW SITE",-88.4044922,34.54148634
"07356500","SOUTH FORK OUACHITA RIVER AT MOUNT IDA",-93.636026,34.5603748
"02383500","COOSAWATTEE RIVER NEAR PINE CHAPEL",-84.8330556,34.56416667
"02388000","WEST ARMUCHEE CREEK NEAR SUBLIGNA",-85.1603035,34.56775107
"07363000","Saline River at Benton",-92.6102778,34.56777778
"02381600","FAUSETT CREEK NEAR TALKING ROCK",-84.4688155,34.57036618
"07357501","OUACHITA RIV AT BLAKELY MTN DAM NR HOT SPRINGS",-93.1937965,34.571757
"07335790","Kiamichi River near Clayton",-95.3408025,34.5748229
"02331000","CHATTAHOOCHEE RIVER NEAR LEAF",-83.6357316,34.57704154
"02387500","OOSTANAULA RIVER AT RESACA",-84.9418528,34.5771111
"07357000","LAKE OUACHITA NEAR HOT SPRINGS",-93.2057413,34.6000908
"02382500","COOSAWATTEE RIVER AT CARTERS",-84.6954905,34.60369697
"07356000","Ouachita River near Mount Ida",-93.6975,34.61
"07277730","SENATOBIA CREEK NR SENATOBIA",-89.9413889,34.61666667
"07311200","Blue Beaver Creek near Cache",-98.5636712,34.62340607
"02429900","BIG BROWN CREEK NR BOONEVILLE",-88.445,34.6247222
"07277700","HICKAHALA CREEK NR SENATOBIA",-89.9244444,34.63194444
"07335700","Kiamichi River near Big Cedar",-94.6127236,34.63843685
"02429980","POLLARD MILL BRANCH AT PADEN",-88.24888889,34.65388889
"02387000","CONASAUGA RIVER AT TILTON",-84.9282765,34.6667494
"02380500","COOSAWATTEE RIVER NEAR ELLIJAY",-84.5085398,34.67508566
"02379500","CARTECAY RIVER NEAR ELLIJAY",-84.4585376,34.68425248
"07077800","WHITE RIVER AT CLARENDON",-91.3154036,34.6856517
"02380000","ELLIJAY RIVER AT ELLIJAY",-84.4790941,34.69258547
"02330450","CHATTAHOOCHEE RIVER AT HELEN",-83.72888889,34.7008333
"02385800","HOLLY CREEK NEAR CHATSWORTH",-84.77,34.71666667
"07277500","COLDWATER RIVER NR COLDWATER",-89.9889794,34.72065667
"07264000","Bayou Meto near Lonoke",-91.9158333,34.73666667
"07278500","COLDWATER RIVER AT ARKABUTLA DAM",-90.12426,34.75732244
"02385500","MILL CREEK AT DALTON",-84.9749453,34.78841288
"07077000","White River at DeValls Bluff",-91.4447222,34.79444444
"07309435","Jimmy Creek nr Meers",-98.5841667,34.79694444
"07362587","Alum Fork Saline River near Reform",-92.9338889,34.7975
"07277000","PIGEONROOST CREEK NR LEWISBURG",-89.8224206,34.83031955
"07276000","COLDWATER RIVER NR LEWISBURG",-89.8256429,34.84093038
"02384540","MILL CREEK NEAR CRANDALL",-84.7213262,34.8720238
"07275900","COLDWATER RIVER NR OLIVE BRANCH",-89.7533333,34.9075
"07029270","HATCHIE RIVER NR WALNUT",-88.7875557,34.94175668
"07047950","LAnguille River at Palestine",-90.8855556,34.97277778
"07076850","CYPRESS BAYOU NEAR BEEBE",-91.8731964,35.02508737
"07032260","CYPRESS CREEK AT NEELY RD",-90.0566559,35.02681187
"07030392","WOLF RIVER AT LAGRANGE",-89.246736,35.03258978
"07077555","Cache River near Cotton Plant",-91.3225,35.03555556
"07032200","NONCONNAH CREEK NEAR GERMANTOWN",-89.81897519,35.04981397
"07030500","WOLF RIVER AT ROSSVILLE",-89.5411896,35.05425748
"07029400","HATCHIE RIVER AT POCAHONTAS TENN (CE)",-88.7993333,35.05575957
"07029380","CYPRESS CREEK NEAR RAMER TENN (CE)",-88.6550508,35.0661973
"07032248","CANE CREEK AT EAST PERSON AVENUE AT MEMPHIS TENN",-90.012035,35.10064614
"07031650","WOLF RIVER AT GERMANTOWN",-89.8014742,35.11647925
"07031692","FLETCHER CREEK AT SYCAMORE VIEW ROAD AT MEMPHIS",-89.8661254,35.16936978
"07031740","WOLF RIVER AT HOLLYWOOD ST AT MEMPHIS",-89.9756447,35.1878666
"07031700","WOLF RIVER AT RALEIGH",-89.9229016,35.201683
"07047902","ST FRANCIS RIVER AT LATITUDE OF WITTSBURG",-90.6334413,35.2167552
"07029500","HATCHIE RIVER AT BOLIVAR",-88.9766303,35.27532938
"07030280","LOOSAHATCHIE RIVER AT BRUNSWICK",-89.7656386,35.28119795
"07030240","LOOSAHATCHIE RIVER NEAR ARLINGTON",-89.6395599,35.3109497
"07047600","TYRONZA RIVER NEAR TYRONZA",-90.3801007,35.50508234
"07047500","ST FRANCIS RIVER AT MARKED TREE",-90.424269,35.5223041
"07030000","HATCHIE RIVER NEAR STANTON",-89.3492375,35.52285789
"07027500","SOUTH FORK FORKED DEER RIVER AT JACKSON",-88.8145023,35.593962
"07047000","ST. FRANCIS R FLOODWAY NR MARKED TREE",-90.4501037,35.60008007
"07030050","HATCHIE RIVER AT RIALTO",-89.609455,35.63733496
"07046600","Right hand chute of Little River @ Rivervale",-90.3380556,35.67194444
"07027720","SOUTH FORK FORKED DEER RIVER NEAR OWL CITY",-89.2122764,35.71876687
"07028960","MIDDLE FORK FORKED DEER RIVER NEAR FAIRVIEW",-88.8464482,35.74423586
"07027800","SOUTH FORK FORKED DEER RIVER NEAR GATES",-89.3559048,35.8175749
"07040450","St. Francis River at Lake City",-90.4325,35.8208333
"07029000","MIDDLE FORK FORKED DEER RIVER NEAR ALAMO",-89.0667323,35.8506268
"07077380","Cache River at Egypt",-90.9330556,35.8575
"07028000","SOUTH FORK FORKED DEER RIVER AT CHESTNUT BLUFF",-89.3478492,35.86201858
"07028100","S FK FORKED DEER RIVER NEAR HALLS",-89.3903502,35.9292399
"07024300","BEAVER CREEK AT HUNTINGDON",-88.4335481,35.99883725
"07029100","NORTH FORK FORKED DEER RIVER AT DYERSBURG",-89.387017,36.0303493
"07025000","RUTHERFORD FORK OBION RIVER NEAR BRADFORD",-88.8889525,36.0609002
"07024200","CROOKED CREEK NEAR HUNTINGDON",-88.4047713,36.0645057
"07024500","SOUTH FORK OBION RIVER NEAR GREENFIELD",-88.8108946,36.1181209
"07026300","OBION RIVER NEAR BOGOTA",-89.4289623,36.13673665
"07044000","Little River Ditch 251 near Kennett",-89.9783778,36.23633056
"07042000","Little River Ditch 1 near Kennett",-89.9808417,36.23644167
"07045000","LITTLE RIVER DITCH 66 NEAR KENNETT MO",-89.9794861,36.23651667
"07041000","Little River Ditch 81 near Kennett",-89.9823583,36.23654444
"07026040","OBION RIVER AT HWY 51 NEAR OBION",-89.217644,36.2408294
"07025500","NORTH FORK OBION RIVER NEAR UNION CITY",-88.9953418,36.39978596
"07025400","NORTH FORK OBION RIVER NEAR MARTIN",-88.854768,36.4053095
"07040100","St. Francis River at St. Francis",-90.1377778,36.45555556
"07042500","Little River Ditch 251 near Lilbourn",-89.6698833,36.5552
"07024000","BAYOU DE CHIEN NEAR CLINTON",-88.963951,36.6286707
"07022500","PERRY CREEK NEAR MAYFIELD",-88.6325492,36.67922404
"07023500","OBION CREEK AT PRYORSBURG",-88.7264415,36.68616895
"07040000","St. Francis River at Fisk",-90.2008333,36.79027778
"07043500","Little River Ditch No. 1 near Morehouse",-89.7300556,36.83452778
"07039500","St. Francis River at Wappapello",-90.2652778,36.9281111
"07043000","Castor River at Aquilla",-89.9070344,36.9522732
"07023000","MAYFIELD CREEK AT LOVELACEVILLE",-88.8250565,36.952555
"07037700","Clark Creek near Piedmont",-90.6295611,37.18590556
"07037500","St. Francis River near Patterson",-90.5033056,37.19452778
"07037300","Big Creek at Sam A Baker State Park",-90.5065054,37.26116219
"07037000","Big Creek at Des Arc",-90.6290056,37.29245
"07036100","St. Francis River near Saco",-90.4738611,37.3845
"07035800","St. Francis River near Mill Creek",-90.4578889,37.50241667
"07035000","Little St. Francis River at Fredericktown",-90.3129139,37.55936667
"07035500","Barnes Creek near Fredericktown",-90.3837444,37.57241944
"02312720","WITHLACOOCHEE RIVER AT WYSONG DAM AT CARLSON",-82.1831448,28.82331955
"02314500","SUWANNEE RIVER AT US 441 AT FARGO",-82.5605556,30.68055556
"023177483","WITHLACOOCHEE RIVER AT MCMILLAN RDNEAR BEMISS",-83.2684865,30.9526998
"02318500","WITHLACOOCHEE RIVER AT US 84 NEAR QUITMAN",-83.4536111,30.79305556
"02334430","CHATTAHOOCHEE RIVER AT BUFORD DAM NEAR BUFORD",-84.07888889,34.15694444
"02334578","LEVEL CREEK AT SUWANEE DAM ROAD NEAR SUWANEE",-84.0796336,34.096489
"02334620","DICK CREEK AT OLD ATLANTA RD NEAR SUWANEE",-84.1301922,34.07148875
"02336240","S.F. PEACHTREE CREEK JOHNSON RD NEAR ATLANTA",-84.3407585,33.80288264
"02336360","NANCY CREEK AT RICKENBACKER DRIVE AT ATLANTA",-84.37888889,33.86916667
"02336410","NANCY CREEK AT WEST WESLEY ROAD AT ATLANTA",-84.4393734,33.83843787
"02336490","CHATTAHOOCHEE RIVER AT GA 280 NEAR ATLANTA",-84.48,33.81694444
"02336526","PROCTOR CREEK AT JACKSON PARKWAY AT ATLANTA",-84.4743747,33.79427255
"02336635","NICKAJACK CREEK AT US 78/278 NEAR MABLETON",-84.52138889,33.8033333
"02338500","CHATTAHOOCHEE RIVER AT GA 100 AT FRANKLIN",-85.0999417,33.27928486
"02338660","NEW RIVER AT GA 100 NEAR CORINTH",-84.9877161,33.2353974
"02341505","CHATTAHOOCHEE RIVER AT US 280 NEAR COLUMBUS",-84.9952095,32.45319898
"02342070","UPATOI CREEK AT GA 357 AT FORT BENNING",-84.9579857,32.37431279
"02344478","SHOAL CREEK AT SHOAL CREEK ROAD NEAR GRIFFIN",-84.3627778,33.25694444
"02344872","FLINT RIVER BELOW BIG BRANCH NEAR MOLENA",-84.5268689,33.04707117
"02349000","WHITEWATER CR BELOW RAMBULETTE CR NR BUTLER",-84.266026,32.46681525
"02349605","FLINT RIVER AT GA 26 NEAR MONTEZUMA",-84.0436111,32.29305556
"02350900","KINCHAFOONEE CREEK AT PINEWOOD ROAD NR DAWSON",-84.2533333,31.76444444
"02351890","MUCKALEE CREEK AT GA 195 NEAR LEESBURG",-84.1394444,31.7761111
"02353265","ICHAWAYNOCHAWAY CREEK AT GA 37 NEAR MORGAN",-84.5827778,31.52694444
"02384500","CONASAUGA RIVER AT GA 286 NEAR ETON",-84.8507749,34.82785726
"02387600","OOTHKALOOGA CREEK AT GA 53 SPUR AT CALHOUN",-84.9652214,34.49564266
"02388350","ARMUCHEE CREEK AT OLD DALTON ROAD NEAR ROME",-85.1402274,34.36092389
"02389150","ETOWAH RIVER AT GA 9 NEAR DAWSONVILLE",-84.1133333,34.35805556
"02390475","LONG SWAMP CREEK AT REAVIS MTN RD NR NELSON",-84.3474229,34.37481507
"02392360","SHOAL CREEK AT GA 108 NEAR WALESKA",-84.5954872,34.2634282
"02392780","LITTLE RIVER AT GA 5 NEAR WOODSTOCK",-84.50437489,34.1223201
"02393419","ALLATOONA CREEK AT STILESBORO RD NEAR ACWORTH",-84.6930556,33.99527778
"02395980","ETOWAH RIVER AT GA 1 LOOP NEAR ROME",-85.1168932,34.2323166
"02397410","CEDAR CREEK AT GA AVE AT CEDARTOWN",-85.264674,33.99593419
"02341460","CHATTAHOOCHEE RIVER AT 14TH ST AT COLUMBUS",-84.9966667,32.47277778
"02336313","WOODALL CREEK AT DEFOORS FERRY RD AT ATLANTA",-84.4388178,33.8217716
"02331500","SOQUE RIVER AT GA 105 NEAR DEMOREST",-83.59072979,34.57315307
"07338500","Little River blw Lukfata Creek nr Idabel",-94.7585482,33.94122094
"07032222","JOHNS CREEK TRIB AT HOLMES RD NR MEMPHIS",-89.871199,35.0056481
"08048543","W Fk Trinity Rv at Beach St Ft Worth",-97.2894598,32.7517972
"08053009","Indian Ck at FM 2281 Carrollton",-96.9172222,33.02694444
"02334480","RICHLAND CREEK AT SUWANEE DAM ROAD NEAR BUFORD",-84.0699108,34.1325997
"02336030","N.F. PEACHTREE CREEK AT GRAVES RD NR DORAVILLE",-84.2249205,33.9056578
"02336968","NOSES CREEK AT POWDER SPRINGS RDPOWDER SPRINGS",-84.6527123,33.85927138
"02338523","HILLABAHATCHEE CREEK AT THAXTON RD NR FRANKLIN",-85.2268901,33.3406717
"02346310","POTATO CREEK AT COUNTY LINE RD NR ORCHARD HILL",-84.2294444,33.1872222
"02355662","FLINT RIVER AT RIVERVIEW PLANTATION NR HOPEFUL",-84.4802778,31.14055556
"02385170","COAHULLA CREEK AT KEITHS MILL ROAD NEAR DALTON",-84.8804975,34.74341435
"02392950","NOONDAY CREEK AT HAWKINS STORE RD NR WOODSTOCK",-84.5355556,34.05638889
"02392975","NOONDAY CREEK AT SHALLOWFORD ROAD NR WOODSTOCK",-84.5355556,34.0683333
"02394000","ETOWAH RIVER AT ALLATOONA DAM ABV CARTERSVILLE",-84.7410474,34.16315298
"02413000","LITTLE TALLAPOOSA RIVER AT US 27 AT CARROLLTON",-85.0802227,33.59733215
"02301802","TAMPA BYPASS CANAL AT S-160AT TAMPA FL",-82.3706485,27.9561331
"02307498","LAKE TARPON CANAL AT S-551 NEAR OLDSMAR FL",-82.7109336,28.05362833
"02490105","BOGUE LUSA CREEK AT STATE HWY 439 AT BOGALUSA",-89.8734086,30.78240937
